playerID,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,adapt_score
ascheco01,0,0,0,0,207,0,120,0,0,0.9274
asencmi01,42,0,0,0,0,0,0,0,0,0.0
ashburi01,0,0,0,2,0,0,96,1980,47,0.22670000000000012
ashbyal01,0,1298,4,0,2,0,0,0,0,0.015499999999999847
ashbyan01,309,0,0,0,0,0,0,0,0,0.0
asheral01,12,0,0,0,0,0,0,0,0,0.0
ashfotu01,0,1,14,37,143,12,0,0,0,0.9723999999999999
ashke01,55,0,0,0,0,0,1,0,0,0.059800000000000075
ashlebi01,0,0,2,0,0,0,158,0,26,0.47409999999999997
ashlene01,0,8,0,0,0,0,0,0,0,0.0
asmusto01,0,2,0,0,0,0,0,0,0,0.0
asprobo01,0,0,11,5,1094,60,60,0,2,0.37170000000000014
asproke01,0,0,3,343,56,13,1,0,0,0.5602999999999998
asselbr01,0,0,0,0,0,0,43,64,60,1.4702
assenpa01,884,0,0,0,0,0,0,0,0,0.0
astacez01,28,0,0,0,0,0,0,0,0,0.0
astacpe01,392,0,0,0,0,0,0,0,0,0.0
astrojo01,0,511,0,0,0,0,0,0,0,0.0
asuajca01,0,0,0,6,0,0,0,0,0,0.0
atchisc01,299,0,0,0,0,0,0,0,0,0.0
atchlju01,15,0,0,0,0,0,0,0,0,0.0
atherch01,0,0,0,0,63,0,0,0,1,0.0524
atherke01,342,0,0,0,0,0,0,0,0,0.0
atilalu01,16,0,0,0,0,0,0,0,0,0.0
atkinal01,106,0,0,0,0,0,2,3,4,0.26149999999999984
atkinbi01,98,0,0,0,0,0,0,0,0,0.0
atkined01,0,0,0,0,0,0,0,0,2,0.0
atkinga01,0,0,135,1,642,0,3,0,0,0.5466000000000002
atkinja01,4,0,0,0,0,0,0,0,0,0.0
atkinmi01,10,0,0,0,0,0,0,0,0,0.0
atkinto01,16,0,0,0,0,0,0,0,0,0.0
attredi01,0,0,43,0,0,0,0,0,0,0.0
atwelto01,0,343,0,0,0,0,0,0,0,0.0
atwoobi01,0,299,0,0,0,0,0,0,0,0.0
atzja01,0,0,0,163,3,19,0,1,3,0.4478
aubreha01,0,0,0,1,0,94,1,0,0,0.06999999999999984
aubremi01,0,0,37,0,0,0,0,0,0,0.0
aucoide01,2,0,0,0,0,0,0,0,0,0.0
auderi01,0,0,43,0,0,0,1,0,0,0.07589999999999986
auerbri01,0,0,0,56,37,441,0,0,0,0.5627
augenbr01,12,0,0,0,0,0,0,0,0,0.0
augusda01,0,0,0,0,0,0,6,10,4,1.35
augusdo01,88,0,0,0,0,0,0,0,0,0.0
augusje01,279,0,0,0,0,0,0,0,0,0.0
aukerel01,333,0,0,0,0,0,0,0,0,0.0
auldsle01,0,3,0,0,0,0,0,0,0,0.0
aultdo01,0,0,183,0,0,0,8,0,1,0.15560000000000018
aumonph01,46,0,0,0,0,0,0,0,0,0.0
aurilri01,0,0,207,106,197,1095,0,0,0,1.0118
ausanjo01,41,0,0,0,0,0,0,0,0,0.0
ausmubr01,0,1938,11,6,4,1,0,0,0,0.037799999999999834
austde01,15,0,0,0,0,0,0,0,0,0.0
austihe01,0,0,0,0,0,0,0,14,9,0.9563000000000001
austije01,38,0,0,0,0,0,0,0,0,0.0
austiji01,0,0,0,9,1426,106,0,0,2,0.24849999999999994
austiji02,83,0,0,0,0,0,0,0,0,0.0
austiri01,89,0,0,0,0,0,0,0,0,0.0
austity01,0,0,27,0,0,0,2,0,3,0.5076999999999998
autryal01,1,0,0,0,0,0,0,0,0,0.0
autrych01,0,0,70,0,0,0,8,4,0,0.47529999999999983
autrych02,0,96,0,0,0,0,0,0,0,0.0
avenbr01,0,0,0,0,0,0,124,19,51,1.0485
averiea01,0,0,0,0,0,0,84,1476,31,0.23930000000000007
averiea02,0,218,1,3,32,0,73,0,0,1.0056
averyst01,297,0,0,0,0,0,0,0,0,0.0
averyxa01,0,0,0,0,0,0,27,1,0,0.11859999999999982
avilaal01,0,687,24,0,1,0,0,0,0,0.11680000000000001
avilabo01,0,0,0,1168,50,9,1,0,9,0.18579999999999997
avilalu01,268,0,0,0,0,0,0,0,0,0.0
avilemi01,0,0,0,210,190,370,74,9,41,1.6897
avilera01,0,0,0,63,13,34,0,0,0,1.1821
avreaja01,2,0,0,0,0,0,0,0,0,0.0
axelrdy01,59,0,0,0,0,0,0,0,0,0.0
axforjo01,471,0,0,0,0,0,0,0,0,0.0
ayalabe01,0,0,3,0,0,0,139,0,17,0.4053
ayalabo01,406,0,0,0,0,0,0,0,0,0.0
ayalalu01,534,0,0,0,0,0,0,0,0,0.0
aybarer01,0,0,0,55,13,1238,6,0,2,0.1926000000000001
aybarma01,208,0,0,0,0,0,0,0,0,0.0
aybarwi01,0,0,53,68,147,2,0,0,0,1.2944
aydelja01,14,0,0,0,0,0,0,1,0,0.2179000000000002
ayersbi01,13,0,0,0,0,0,0,0,0,0.0
ayersdo01,299,0,0,0,0,0,0,0,0,0.0
aylwadi01,0,4,0,0,0,0,0,0,0,0.0
ayraubo01,54,0,0,0,0,0,0,0,0,0.0
ayraujo01,0,7,0,0,0,0,0,0,0,0.0
azcuejo01,0,867,0,0,0,0,0,0,0,0.0
azocaos01,0,0,1,0,0,0,90,0,19,0.5594999999999999
babbch01,0,0,31,2,13,300,0,0,0,0.4342999999999999
babcobo01,39,0,0,0,0,0,0,0,0,0.0
babelo01,0,0,0,0,107,1,0,0,0,0.031099999999999905
babicjo01,112,0,0,0,0,0,0,0,0,0.0
babinch01,0,0,1,0,0,0,4,9,2,1.2944
babitsh01,0,0,0,52,0,0,0,0,0,0.0
backebr01,145,0,0,0,0,0,0,0,0,0.0
backmle01,47,0,0,0,0,0,0,0,0,0.0
backmwa01,0,0,0,826,110,19,0,0,0,0.4333
baconed01,1,0,0,0,0,0,0,0,0,0.0
bacsimi01,73,0,0,0,0,0,0,0,0,0.0
bacsimi02,51,0,0,0,0,0,0,0,0,0.0
baczefr01,63,0,0,0,0,0,0,0,0,0.0
badenbu01,418,0,0,0,0,0,0,0,0,0.0
baderar01,0,0,0,0,0,0,1,0,0,0.0
baderlo01,22,0,0,0,0,0,0,0,0,0.0
badgrre01,0,0,0,0,0,0,5,13,80,0.5861000000000001
baeched01,64,0,0,0,0,0,0,0,0,0.0
baekch01,59,0,0,0,0,0,0,0,0,0.0
baergca01,0,0,54,1063,199,50,0,0,0,0.7086000000000001
baezbe01,8,0,0,0,0,0,0,0,0,0.0
baezda01,533,0,0,0,0,0,0,0,0,0.0
baezja01,0,0,7,101,73,63,2,0,0,1.535
baezjo01,0,0,0,91,4,0,0,0,0,0.1394000000000002
baezke01,0,0,0,0,0,61,0,0,0,0.0
baezpe01,145,0,0,0,0,0,0,0,0,0.0
bagbyji01,316,0,0,0,0,0,0,0,0,0.0
bagbyji02,303,0,0,0,0,1,1,0,0,0.02210000000000001
bagwebi01,0,0,0,0,0,0,26,0,0,0.0
bagweje01,0,0,2111,0,0,0,0,0,1,0.0015999999999998238
bahnsst01,574,0,0,0,0,0,0,0,0,0.0
bahred01,46,0,0,0,0,0,0,0,0,0.0
bahrefr01,0,0,0,0,0,0,0,1,1,1.0157
baichgr01,4,0,0,0,0,0,0,0,0,0.0
bailean01,261,0,0,0,0,0,0,0,0,0.0
bailebi01,203,0,0,0,0,0,0,0,3,0.048799999999999955
bailebi02,0,0,0,0,1,0,1,0,1,1.5
bailebo01,0,0,137,0,1185,8,408,2,2,0.9558
baileco01,172,0,0,0,0,0,0,0,0,0.0
baileed01,0,1064,5,0,0,0,1,0,0,0.018899999999999917
bailefr01,0,0,0,0,0,0,4,15,9,1.2583
bailege01,0,0,5,0,0,0,35,100,44,1.3212
baileha01,16,0,0,0,0,0,0,0,0,0.0
baileho01,50,0,0,0,0,0,0,0,0,0.0
baileho02,174,0,0,0,0,0,0,0,0,0.0
baileje01,0,0,38,0,0,0,7,0,2,0.6049000000000002
baileji01,3,0,0,0,0,0,0,0,0,0.0
baileki01,1,0,0,0,0,0,0,0,0,0.0
bailema01,0,314,3,0,0,0,0,0,0,0.03180000000000005
bailero01,92,0,0,0,0,0,0,0,0,0.0
bailesc01,343,0,0,0,0,0,0,0,0,0.0
bailest01,34,0,0,0,0,0,0,0,0,0.0
bailesw01,52,0,0,0,0,0,0,0,0,0.0
bailobo01,3,0,0,161,144,251,80,106,254,2.0939
baineha01,0,0,0,0,0,0,7,30,1042,0.11459999999999981
bainlo01,3,0,0,0,0,0,0,0,0,0.0
bairdal01,0,0,0,31,5,12,0,0,0,1.0402
bairdbo01,8,0,0,0,0,0,0,0,0,0.0
bairddo01,0,0,0,34,523,1,12,24,5,0.42169999999999996
bairdo01,584,0,0,0,0,0,0,0,0,0.0
baislje01,0,0,4,0,10,0,0,0,0,0.7938000000000001
bajenje01,14,0,0,0,0,0,0,0,0,0.0
bakelje01,215,0,3,0,0,2,0,2,7,0.20489999999999986
bakenda01,2,0,0,0,0,0,0,0,0,0.0
bakeral01,3,0,0,0,0,0,0,0,0,0.0
bakerbi01,0,213,1,0,0,0,0,0,0,0.015699999999999825
bakerbo01,2,0,0,0,0,0,0,0,0,0.0
bakerch01,0,0,0,1,0,3,0,0,11,0.8159999999999998
bakerch02,0,0,0,27,1,51,0,0,0,0.9314
bakerda01,0,0,0,0,8,0,0,0,0,0.0
bakerde01,0,158,0,0,0,0,0,0,0,0.0
bakerdo01,0,0,0,38,2,95,0,0,0,0.8336000000000001
bakerdu01,0,0,61,0,0,0,1091,487,349,1.3108
bakerer01,1,0,0,0,0,0,0,0,0,0.0
bakerfl01,0,0,0,143,510,41,2,0,0,0.815
bakerfr01,0,0,0,0,1545,0,0,0,0,0.0
bakerfr02,0,0,0,0,0,0,62,7,30,1.0439
bakerfr03,0,0,1,10,2,122,0,0,0,0.3163
bakerge01,0,104,0,5,6,6,3,2,3,0.6488
bakerge02,0,0,0,451,93,28,0,0,0,0.6629999999999998
bakerho01,0,0,0,0,26,0,0,0,0,0.0
bakerja01,0,0,9,0,0,0,0,0,0,0.0
bakerje01,22,0,0,0,0,0,0,0,0,0.0
bakerje02,0,0,0,0,0,1,0,0,0,0.0
bakerje03,0,0,170,177,102,0,36,0,67,1.8108
bakerjo01,1,311,0,0,0,0,0,0,0,0.010800000000000143
bakerki01,58,0,0,0,0,0,3,0,1,0.21399999999999997
bakerne01,5,0,0,0,0,0,0,0,0,0.0
bakerno01,30,0,0,0,0,0,0,1,1,0.20829999999999993
bakerph01,0,50,95,0,0,1,2,40,26,1.6117
bakersc01,1,0,0,0,0,0,0,0,0,0.0
bakersc02,193,0,0,0,0,0,0,0,0,0.0
bakerst01,84,0,0,0,0,0,0,0,0,0.0
bakerto01,68,0,0,0,0,0,0,0,1,0.04859999999999998
bakerto02,10,0,0,0,0,0,0,0,0,0.0
bakertr01,0,0,1,0,0,0,0,0,0,0.0
bakopa01,0,758,1,0,0,0,0,0,0,0.0043999999999999595
balasmi01,1,0,0,0,0,0,0,0,0,0.0
balazjo01,0,0,0,0,0,0,31,0,8,0.6128999999999998
balbost01,0,0,630,0,0,0,0,0,0,0.0
balcebo01,0,0,0,0,0,0,2,0,0,0.0
baldero01,0,0,0,0,1,0,3,397,45,0.35409999999999986
baldsja01,457,0,0,0,0,0,0,0,0,0.0
baldwbi01,0,0,0,0,0,0,3,13,16,1.2206
baldwda01,176,0,0,0,0,0,0,0,0,0.0
baldwfr01,0,6,0,0,0,0,0,0,0,0.0
baldwha01,11,0,0,0,0,0,0,0,0,0.0
baldwhe01,0,0,0,0,2,3,0,0,0,0.9653
baldwja01,266,0,0,0,0,0,0,0,0,0.0
baldwje01,0,0,0,0,0,0,2,0,1,0.8786999999999998
baldwki01,2,396,2,3,21,0,11,13,8,0.4405999999999999
baldwla01,118,0,0,0,0,0,13,5,2,0.47350000000000003
baldwma01,346,0,1,0,0,0,1,3,5,0.09450000000000003
baldwof01,4,0,0,0,0,0,0,0,0,0.0
baldwre01,0,20,1,0,0,0,0,0,0,0.1572
baldwri01,105,0,0,0,0,0,0,0,0,0.0
balejo01,109,0,0,0,0,0,0,0,0,0.0
balenmi01,0,0,1,0,0,56,9,2,0,0.5648
balenwl01,0,0,0,0,0,0,67,29,59,1.3912
balesco01,88,0,0,0,0,0,0,0,0,0.0
balesle01,0,0,0,13,3,1,1,0,0,0.8786999999999998
balfogr01,534,0,0,0,0,0,0,0,0,0.0
ballaje01,197,0,0,0,0,0,0,0,0,0.0
ballar01,0,0,0,3,15,14,0,1,0,1.3023
balleja01,94,0,0,0,0,0,0,0,0,0.0
ballepe01,0,0,0,0,3,0,0,0,0,0.0
ballima01,18,0,0,0,0,0,0,0,0,0.0
ballje01,0,0,1,0,0,0,0,0,0,0.0
ballji01,0,16,0,0,0,0,0,0,0,0.0
ballne01,0,0,0,175,22,270,0,5,1,1.1071
ballowi01,99,0,0,0,0,0,0,0,0,0.0
balsato01,18,0,0,0,0,0,0,0,0,0.0
bambege01,10,0,0,0,0,0,0,0,0,0.0
bambeha01,0,0,0,0,0,0,0,1,2,0.8786999999999998
banckst01,0,14,1,4,3,1,0,0,0,1.2271
bancrda01,0,0,0,12,3,1874,2,0,0,0.030299999999999994
bandoch01,0,456,1,0,3,0,0,0,0,0.029300000000000104
bandosa01,1,0,25,3,1897,6,1,0,0,0.06260000000000021
bandyje01,0,69,0,0,0,0,0,0,0,0.0
baneed01,44,0,0,0,0,0,0,0,0,0.0
baneydi01,42,0,0,0,0,0,0,0,0,0.0
bankhda01,52,0,0,0,0,0,0,0,0,0.0
bankhsc01,267,0,0,0,0,0,0,0,0,0.0
banksbi01,5,0,0,0,0,0,0,0,0,0.0
banksbr01,0,45,65,0,3,0,49,0,17,1.695
bankser01,0,0,1258,0,69,1125,23,0,0,1.1049
banksev01,0,0,0,0,0,0,4,4,0,1.0157
banksge01,0,0,0,1,29,0,10,0,12,1.2849
banksjo01,27,0,0,0,0,0,0,0,0,0.0
bankswe01,0,0,13,0,0,0,0,0,0,0.0
bankswi01,181,0,0,0,0,0,0,0,0,0.0
bannial01,0,0,11,256,41,167,253,74,101,1.9768
bannibr01,117,0,0,0,0,0,0,0,0,0.0
bannifl01,431,0,0,0,0,0,0,0,0,0.0
banniji01,0,3,0,0,0,0,0,0,0,0.0
bannoji01,3,0,0,6,3,7,4,1,346,0.21830000000000016
bannoto01,0,0,16,0,0,0,14,1,8,1.478
bantaja01,69,0,0,0,0,0,0,0,0,0.0
bantzbr01,0,1,0,0,0,0,0,0,0,0.0
banuema01,7,0,0,0,0,0,0,0,0,0.0
baptitr01,13,0,0,0,0,0,0,0,0,0.0
barajro01,0,1065,15,0,0,0,0,0,0,0.0466000000000002
barbajo01,13,0,0,0,0,0,0,0,0,0.0
barbawa01,0,0,15,66,230,157,0,0,0,1.3655
barbebr01,0,0,1,319,78,21,0,0,0,0.7372000000000001
barbebr02,26,0,0,0,0,0,0,0,0,0.0
barbech01,0,0,0,0,55,0,0,0,0,0.0
barbeda01,0,0,0,0,0,0,77,1,10,0.4001999999999999
barbefr01,4,0,0,0,0,0,0,0,0,0.0
barbeja01,0,0,0,12,170,6,0,0,0,0.3157000000000001
barbest01,466,0,0,0,0,0,0,0,0,0.0
barbest02,22,0,0,0,0,0,0,0,0,0.0
barbetu01,0,0,90,1,0,0,193,71,66,1.5849
barbiji01,0,0,0,0,0,0,9,0,11,1.003
barcelo01,43,0,0,0,0,0,0,0,0,0.0
barclcu01,44,0,0,0,0,0,0,0,0,0.0
barclge01,0,0,0,0,0,0,381,1,17,0.1495000000000002
bardda01,211,0,0,0,0,0,0,0,0,0.0
bardebr01,0,0,1,6,70,17,0,0,0,0.7947000000000002
bardjo01,0,527,0,0,0,0,0,0,0,0.0
barera01,88,0,0,0,0,0,0,0,0,0.0
barfije01,0,0,0,0,0,0,3,87,1339,0.2067000000000001
barfijo01,65,0,0,0,0,0,0,0,0,0.0
barfijo02,0,0,0,284,0,0,1,0,0,0.011800000000000033
barfocl01,86,0,0,0,0,0,0,0,0,0.0
bargagr01,33,0,0,0,0,0,0,0,0,0.0
bargecy01,151,0,1,1,0,0,4,1,6,0.2652000000000001
barkbr01,3,0,0,0,0,0,0,0,0,0.0
barkeal01,0,0,0,0,0,0,1,0,0,0.0
barkean01,0,0,4,0,0,0,9,0,2,1.1507
barkegl01,0,0,0,0,0,0,5,170,12,0.2997000000000001
barkeke01,0,0,77,0,0,0,0,0,1,0.04300000000000015
barkele01,248,0,0,0,0,0,0,0,0,0.0
barkera01,0,0,124,0,3,0,1,0,0,0.10460000000000003
barkeri01,5,0,0,0,0,0,0,0,0,0.0
barkese01,0,0,0,0,0,0,1,1,0,1.0157
barklbr01,6,0,0,0,0,0,0,0,0,0.0
barklje01,24,0,0,0,0,0,0,0,0,0.0
barklre01,0,0,0,31,4,25,0,0,0,1.1614
barklsa01,0,2,70,504,0,0,8,0,0,0.43809999999999993
barlomi01,133,0,0,0,0,0,0,0,0,0.0
barloto01,0,91,0,2,1,38,0,0,0,0.8717999999999999
barmebr01,0,0,0,0,0,0,0,0,1,0.0
barmecl01,0,0,4,320,17,819,0,5,1,0.847
barnaba01,0,0,1,0,0,0,163,0,12,0.24189999999999978
barnach01,24,0,0,0,0,0,0,0,0,0.0
barneau01,0,20,0,8,2,0,0,0,0,0.9653
barnebi01,0,0,0,0,0,0,0,8,0,0.0
barnebo01,2,0,0,0,0,0,0,0,0,0.0
barnebr01,116,0,0,0,0,0,0,0,0,0.0
barnebr02,0,0,0,0,0,0,131,177,96,1.4332
barneda01,1,0,0,575,39,47,5,0,0,0.4533999999999998
barneda02,12,0,0,0,0,0,0,0,0,0.0
barneed01,0,0,0,0,0,0,25,49,2,0.9539
barneep01,0,0,2,0,0,0,0,0,0,0.0
barnefr01,6,0,0,0,0,0,0,0,0,0.0
barnefr02,15,0,0,0,0,0,0,0,0,0.0
barneho01,0,1,0,0,0,0,0,0,0,0.0
barneja01,27,0,0,0,0,0,0,0,0,0.0
barneje01,422,0,0,0,0,0,0,0,0,0.0
barnejo01,0,0,0,0,0,0,5,2,14,0.9897999999999998
barneju01,2,0,0,0,0,0,0,0,0,0.0
barnela01,0,0,24,0,0,0,3,0,0,0.35420000000000007
barnelu01,0,0,0,14,0,6,0,0,0,0.8210999999999999
barnema01,99,0,0,0,0,0,0,0,0,0.0
barnere01,0,0,0,0,0,0,20,179,12,0.4929000000000001
barnere02,155,0,0,0,0,0,0,0,0,0.0
barneri01,10,0,0,0,0,0,0,0,0,0.0
barnero01,1,0,0,346,13,141,4,0,0,0.8965000000000001
barnesa01,0,0,0,2,0,0,0,0,0,0.0
barnesc01,22,0,0,0,0,0,0,0,0,0.0
barnesk01,0,0,76,24,92,2,37,11,30,1.8908
barneto01,53,0,0,0,0,0,0,0,0,0.0
barnevi01,205,0,0,0,0,0,0,0,0,0.0
barnhcl01,0,0,0,0,160,0,335,0,213,1.3952
barnhed01,1,0,0,0,0,0,0,0,0,0.0
barnhle01,3,0,0,0,0,0,0,0,0,0.0
barnhtu01,0,201,0,0,0,0,0,0,1,0.01670000000000016
barnhvi01,0,0,0,0,4,61,0,0,0,0.2017000000000002
barnibi01,0,53,0,0,0,2,0,9,37,1.2375
barnige01,20,0,0,0,0,0,0,0,0,0.0
barnoed01,6,0,0,0,0,0,0,0,0,0.0
barnwch01,0,0,0,3,3,5,0,0,0,1.4274
barojsa01,179,0,0,0,0,0,0,0,0,0.0
baronda01,16,0,0,0,0,0,0,0,0,0.0
barondi01,0,0,0,0,0,2,0,0,0,0.0
baronst01,0,4,0,0,0,0,0,0,0,0.0
barracu01,0,66,0,0,0,0,0,0,0,0.0
barrage01,0,0,0,7,1,0,0,0,0,0.3952
barraky01,100,0,0,0,0,0,0,0,0,0.0
barrbo01,159,0,6,0,1,0,1,12,8,0.4967999999999999
barrbo02,2,0,0,0,0,0,0,0,0,0.0
barre01,0,0,0,0,0,0,8,0,0,0.0
barreaa01,90,0,0,0,0,0,0,0,0,0.0
barrebi01,0,2,0,0,1,1,0,0,1,1.6923
barrebi02,4,0,3,68,16,90,72,32,400,1.3441
barrebo01,0,0,14,31,145,0,1,0,0,0.7568999999999999
barredi01,141,0,0,0,0,0,0,0,0,0.0
barrefr01,104,0,0,0,0,0,0,0,0,0.0
barreja01,68,0,0,0,0,0,0,0,0,0.0
barreji01,0,0,0,0,0,0,99,707,49,0.5571999999999999
barrejo01,0,0,0,0,0,0,22,176,327,1.0104
barrema01,0,7,0,0,0,0,0,0,1,0.3952
barrema02,0,0,0,908,3,0,0,0,0,0.011099999999999888
barremi01,0,885,6,0,124,2,0,0,0,0.41290000000000004
barrere01,253,0,0,0,0,0,0,0,0,0.0
barreti01,4,0,0,0,0,0,0,0,0,0.0
barreto01,0,0,0,21,0,0,0,0,0,0.0
barrifr01,129,0,0,0,0,0,0,0,0,0.0
barrijo01,0,0,7,0,0,0,0,0,0,0.0
barrima01,5,0,0,0,0,0,0,0,0,0.0
barriyh01,5,0,0,0,0,0,0,0,0,0.0
barrji01,454,0,0,0,0,0,0,0,0,0.0
barrocu01,0,0,0,0,0,0,21,0,7,0.7189999999999999
barrofr01,0,0,0,1,0,0,13,0,4,0.8349000000000002
barrofr02,1,0,0,0,0,0,0,0,0,0.0
barrore01,0,0,0,0,0,0,6,0,0,0.0
barroto01,0,0,0,0,0,0,0,0,53,0.0
barrsc01,0,0,9,11,4,0,2,15,0,1.7481
barrst01,24,0,0,0,0,0,0,0,0,0.0
barryed01,12,0,0,0,0,0,0,0,0,0.0
barryha01,3,0,0,0,0,0,0,0,0,0.0
barryja01,0,0,0,339,3,879,0,0,0,0.7856999999999998
barryje01,0,0,0,0,0,0,16,40,21,1.3274
barryke01,20,0,0,0,0,0,0,0,0,0.0
barryri01,0,0,0,0,0,0,9,0,0,0.0
barrysh01,0,0,295,60,54,42,214,39,371,1.8465
barryto01,1,0,0,0,0,0,0,0,0,0.0
bartedi01,0,0,0,109,194,1687,0,0,0,0.4944000000000002
barteki01,0,0,0,0,0,0,29,157,3,0.5297000000000001
barthbo01,7,0,0,0,0,0,0,0,0,0.0
barthji01,3,0,0,0,0,0,0,0,0,0.0
barthjo01,4,0,0,0,0,0,0,0,0,0.0
barthle01,9,0,0,0,0,0,0,0,0,0.0
bartito01,0,0,118,0,0,0,0,0,0,0.0
bartlbi01,19,0,0,0,0,0,0,0,0,0.0
bartlbo01,0,0,0,0,0,9,0,0,0,0.0
bartlir01,0,0,0,0,1,13,0,0,0,0.23289999999999988
bartlja01,0,0,0,1,0,865,2,0,0,0.011699999999999822
bartobo01,0,380,0,0,0,0,0,0,0,0.0
bartobr01,0,0,0,0,0,0,36,2,11,0.7938000000000001
bartocl01,53,0,0,0,0,0,0,0,0,0.0
bartoda01,0,0,0,0,0,0,4,0,7,0.923
bartoda02,0,0,534,0,1,0,0,0,0,0.006299999999999972
bartoha01,0,13,2,0,2,0,0,0,1,0.8935
bartosh01,73,0,0,0,0,0,0,0,0,0.0
bartovi01,0,0,0,0,0,0,0,0,95,0.0
bartsch01,26,0,0,0,0,0,0,0,0,0.0
barziph01,1,0,0,0,0,0,0,0,0,0.0
basakch01,0,0,0,0,3,1,0,0,0,0.7189999999999999
basgamo01,0,0,0,175,3,0,0,0,0,0.05650000000000022
bashaal01,0,0,0,0,0,0,4,1,1,1.0157
bashowa01,0,0,0,0,1,0,0,6,0,0.4464999999999999
basined01,0,0,0,99,0,103,0,0,0,1.0152
baskeji01,35,0,0,0,0,0,0,0,0,0.0
bassan01,129,0,0,0,0,0,0,0,0,0.0
bassbr01,101,0,0,0,0,0,0,0,0,0.0
bassdi01,1,0,0,0,0,0,0,0,0,0.0
bassech01,0,1,0,559,240,112,1,1,0,1.1258
bassich01,29,0,0,0,0,0,0,0,0,0.0
bassjo01,0,1,0,0,0,22,1,0,2,0.5072000000000001
basske01,0,0,0,0,0,0,209,195,954,0.9214000000000002
bassljo01,0,755,0,0,1,0,0,0,1,0.00890000000000013
bassno01,65,0,0,0,0,0,0,0,0,0.0
bassra01,0,0,81,0,0,0,0,0,0,0.0
bastaan01,410,0,0,0,0,0,0,0,0,0.0
bastich01,1,0,0,232,30,243,0,0,0,1.1631
batchem01,0,0,0,1,177,1,128,1,23,1.1742
batchjo01,11,0,0,0,0,0,0,0,0,0.0
batchri01,43,0,0,0,0,0,0,0,0,0.0
batemjo01,0,952,0,0,0,0,0,0,0,0.0
batesaa01,0,0,5,0,0,0,0,0,0,0.0
batesbi01,0,0,0,22,0,0,0,0,0,0.0
batesbu01,0,0,0,0,0,0,1,13,0,0.23289999999999988
batesch01,0,0,0,0,0,0,0,1,8,0.35420000000000007
batesde01,0,20,0,0,0,0,0,0,0,0.0
batesdi01,1,0,0,0,0,0,0,0,0,0.0
batesfr01,26,0,0,0,0,0,1,0,1,0.23760000000000003
batesja01,0,0,0,158,36,57,0,0,0,1.098
batesjo01,1,0,0,0,0,0,0,0,0,0.0
batesjo02,0,0,0,0,0,0,217,641,225,1.1929
batesra01,0,0,0,0,136,0,0,2,0,0.04859999999999998
bathebi01,0,54,0,0,0,0,0,0,0,0.0
batiske01,0,0,0,0,0,0,2,0,3,0.9653
batiski01,0,0,0,0,125,96,0,0,0,0.9937999999999998
batismi01,658,0,0,0,0,0,0,0,0,0.0
batisra01,0,0,8,0,0,0,0,0,0,0.0
batisto01,0,0,27,94,807,260,0,0,0,0.9750000000000001
battala01,0,0,0,0,2,0,0,0,0,0.0
batteea01,0,1088,0,0,0,0,0,0,0,0.0
battege01,0,0,0,1,0,0,0,0,0,0.0
battijo01,3,2,0,125,340,5,0,9,6,0.8986999999999998
battlal01,0,0,0,0,0,0,39,34,14,1.3513
battlho01,0,0,0,0,13,0,0,0,0,0.0
battlji01,0,0,0,0,4,2,0,0,0,0.8786999999999998
battoch01,2,0,0,0,0,0,0,0,0,0.0
battsma01,0,474,0,0,0,0,0,0,0,0.0
baueral01,7,0,0,0,0,0,0,0,0,0.0
bauerha01,0,1,0,0,0,0,181,28,1289,0.4479000000000002
bauerlo01,1,0,0,0,0,0,0,0,0,0.0
bauerri01,187,0,0,0,0,0,0,0,0,0.0
bauerru01,129,0,0,0,0,0,0,0,0,0.0
bauertr01,100,0,0,0,0,0,0,0,0,0.0
baughju01,0,0,0,64,0,8,0,0,0,0.35420000000000007
baumabu01,11,0,0,0,0,0,0,0,0,0.0
baumafr01,244,0,0,0,0,0,0,0,0,0.0
baumapa01,0,0,0,151,51,3,15,4,20,1.1819
baumeji01,0,0,0,9,0,6,0,0,0,0.9653
baumgge01,124,0,0,0,0,0,0,0,0,0.0
baumgha01,9,0,0,0,0,0,0,0,0,0.0
baumgjo01,0,0,0,0,7,0,0,0,0,0.0
baumgro01,90,0,0,0,0,0,0,0,0,0.0
baumgst01,143,0,0,0,0,0,0,0,1,0.023400000000000087
baumhfr01,0,0,0,0,0,0,78,297,521,1.1325
bausege01,7,0,0,0,0,0,0,0,0,0.0
bautaed01,97,0,0,0,0,0,0,0,0,0.0
bautida01,0,0,0,0,0,0,172,124,523,1.081
bautide01,131,0,0,0,0,0,0,0,0,0.0
bautijo01,312,0,0,0,0,0,0,0,0,0.0
bautijo02,0,0,27,5,386,0,55,84,864,1.1508
baxesji01,0,0,0,48,32,0,0,0,0,0.9653
baxesmi01,0,0,0,62,0,66,0,0,0,1.0144
baxtemi01,0,0,3,0,0,0,40,1,95,0.8908999999999998
baxtemo01,0,0,6,0,0,0,0,0,0,0.0
bayha01,0,0,0,0,0,0,65,580,20,0.4148999999999998
bayja01,0,0,0,0,0,0,1208,41,26,0.17539999999999978
bayledi01,0,0,0,0,0,0,0,2,17,0.3368000000000002
baylijo01,61,0,0,0,0,0,0,0,0,0.0
baylodo01,0,0,148,0,0,0,625,34,201,1.1561
baynebi01,199,0,0,0,0,0,0,0,0,0.0
