playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr,adapt_score
berenbr01,142,131.0,142,142,142,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
berenju01,490,95.0,143,490,490,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
beresja01,10,6.0,10,9,0,0,6,1,3,0,0,0,0,0,0.0,1.0,2.0,1.1205
bergaau01,174,109.0,174,131,0,0,4,0,0,0,40,1,90,128,0.0,43.0,2.0,0.9327999999999999
bergda01,582,379.0,582,475,0,0,19,181,113,136,38,0,16,53,22.0,104.0,20.0,1.7672
bergebi01,947,84.0,947,947,0,941,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0036000000000000476
bergebo01,343,293.0,343,327,0,0,10,173,62,84,0,0,0,0,0.0,8.0,7.0,1.3558
bergebr01,81,59.0,81,64,0,0,1,0,0,0,29,4,33,63,12.0,9.0,3.0,1.1927
bergebr02,102,59.0,25,102,102,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bergecl01,6,4.0,6,5,0,0,0,0,0,0,0,0,5,5,0.0,1.0,0.0,0.0
bergehe01,90,,90,90,90,0,0,0,0,0,0,0,0,0,,,,0.0
bergejo01,127,99.0,127,123,0,0,0,83,8,33,0,0,0,0,0.0,3.0,0.0,0.9578000000000002
bergejo02,11,4.0,11,11,0,11,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
bergema01,344,,344,344,0,337,3,0,0,0,0,1,0,1,,,,0.03949999999999987
bergepe01,308,277.0,308,302,0,0,0,0,0,0,45,263,0,302,0.0,8.0,2.0,0.4557000000000002
bergetu01,173,,173,173,0,48,0,23,1,57,4,4,37,43,,,,1.8262
bergewa01,1350,1289.0,1350,1307,0,0,13,0,0,0,347,938,11,1296,0.0,40.0,1.0,0.8119999999999998
berghjo01,12,,12,12,0,12,0,0,0,0,0,1,0,1,,,,0.2501000000000002
berghma01,284,210.0,284,246,0,0,0,28,0,220,0,0,0,0,0.0,11.0,10.0,0.3595999999999999
bergju01,60,0.0,59,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bergmal01,8,3.0,8,3,0,0,0,3,0,0,0,0,0,0,0.0,1.0,0.0,0.0
bergmch01,55,15.0,54,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bergmda01,1349,654.0,1349,951,0,0,865,0,0,0,88,1,18,106,133.0,433.0,30.0,0.3580000000000001
bergmdu01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bergmja01,156,50.0,151,155,155,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
bergmo01,663,505.0,663,631,0,529,1,14,4,84,0,0,0,0,0.0,29.0,3.0,0.5194999999999999
bergmse01,198,117.0,139,196,196,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0
bergowi01,17,6.0,17,10,0,0,0,9,0,1,0,0,0,0,0.0,7.0,2.0,0.32089999999999996
berkefr01,6,,6,6,0,0,0,0,0,0,6,0,0,6,,,,0.0
berkeja01,110,28.0,12,110,110,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
berkena01,1,,1,1,0,0,0,0,0,0,0,0,1,1,,,,0.0
berkmla01,1879,1790.0,1879,1715,0,0,765,0,0,0,549,166,373,997,104.0,77.0,3.0,1.5925
berlyja01,65,18.0,65,65,65,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bermabo01,2,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
bernacu01,43,,43,43,0,0,0,4,1,3,0,8,26,34,,,,1.1912
bernadw01,115,2.0,62,115,115,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bernajo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,,,0.0
bernaro01,548,307.0,548,448,0,0,1,0,0,0,190,159,145,447,0.0,118.0,28.0,1.49
bernato01,1071,975.0,1071,1021,0,0,0,999,0,25,0,0,0,0,6.0,50.0,21.0,0.08150000000000013
bernavi01,15,0.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bernead01,151,37.0,85,150,150,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
bernhbi01,232,,232,232,231,0,0,0,0,0,0,0,1,1,,,,0.014499999999999957
bernhju01,154,126.0,154,80,0,0,33,0,44,0,1,0,3,4,58.0,21.0,1.0,1.1136
bernhwa01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bernica01,105,77.0,105,86,0,0,0,0,0,0,13,49,24,86,0.0,18.0,7.0,1.2162
bernido01,46,18.0,46,41,0,0,0,10,9,23,0,0,0,0,3.0,5.0,12.0,1.2824
berojo01,65,45.0,65,58,0,0,0,3,0,55,0,0,0,0,0.0,12.0,3.0,0.17039999999999988
berrada01,853,732.0,853,834,0,0,0,25,247,591,0,0,0,0,4.0,23.0,16.0,0.8877999999999999
berrade01,2,1.0,2,1,0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0
berrayo01,2120,1888.0,2120,1950,0,1695,2,0,1,0,149,0,116,262,0.0,217.0,3.0,0.44700000000000006
berrera01,561,439.0,561,551,0,551,0,0,0,0,0,0,0,0,0.0,7.0,5.0,0.0
berrijo01,14,14.0,1,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
berroan01,746,689.0,746,726,0,0,0,6,17,706,0,0,0,0,7.0,15.0,17.0,0.10559999999999992
berroge01,779,624.0,779,341,0,0,11,0,0,0,100,0,243,332,335.0,136.0,1.0,0.8873000000000002
berrych01,43,,43,43,0,0,0,36,1,0,1,7,0,8,,,,0.6315
berrych02,709,579.0,709,656,0,656,0,0,0,0,0,0,0,0,0.0,56.0,0.0,0.0
berrycl01,245,214.0,245,242,0,242,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0
berryda01,683,511.0,683,591,0,590,2,0,0,0,0,0,0,0,6.0,114.0,1.0,0.011400000000000077
berryjo01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,,,0.0
berryjo02,15,1.0,15,7,0,0,0,7,0,0,0,0,0,0,0.0,0.0,8.0,0.0
berryjo03,133,0.0,133,133,133,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
berryke01,1384,1108.0,1384,1310,0,0,0,1,0,0,200,1018,139,1309,18.0,55.0,73.0,0.7886000000000002
berryne01,442,288.0,442,347,0,0,0,151,28,171,0,0,0,0,0.0,29.0,77.0,1.1997
berryqu01,125,71.0,125,106,0,0,0,0,0,0,73,28,11,106,7.0,11.0,29.0,1.0234
berryse01,860,608.0,860,696,0,0,67,0,629,0,0,0,0,0,4.0,188.0,11.0,0.3096000000000001
berryto01,1,,1,1,0,0,0,0,0,0,0,0,1,1,,,,0.0
bertafr01,100,66.0,100,99,99,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
bertedi01,444,389.0,444,438,0,438,0,0,0,0,0,0,0,0,0.0,17.0,0.0,0.0
berteha01,4,,4,4,0,0,0,3,0,1,0,0,0,0,,,,0.7189999999999999
berthha01,17,,17,17,0,1,0,5,0,0,11,1,0,12,,,,1.1292
bertomi01,28,6.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bertore01,612,455.0,612,514,0,0,0,148,365,25,1,0,0,1,0.0,51.0,63.0,0.9256000000000002
bertrle01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
beruman01,40,0.0,40,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
besanfr01,7,2.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
beschbo01,1228,879.0,1228,1196,0,0,0,0,0,0,1054,120,18,1189,0.0,28.0,3.0,0.3738999999999999
bessedo01,108,2.0,108,108,108,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bessehe01,71,25.0,71,65,65,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
besti01,4,,4,4,0,4,0,0,0,1,0,0,0,0,,,,0.6000000000000001
bestka01,61,0.0,0,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
beswiji01,17,2.0,17,6,0,0,0,0,0,0,0,2,4,6,0.0,7.0,5.0,0.8786999999999998
betande01,225,1.0,17,225,225,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
betanra01,680,0.0,315,680,680,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
betanyu01,1156,1082.0,1156,1127,0,0,68,60,67,952,2,0,0,2,1.0,45.0,5.0,0.5661999999999998
betchfr01,35,,35,35,0,0,0,6,7,12,1,1,0,2,,,,1.5566
betemwi01,805,515.0,805,619,0,0,81,20,458,79,8,0,1,9,35.0,182.0,23.0,0.9337
bethach01,153,114.0,153,126,2,114,0,1,0,0,8,0,4,12,2.0,24.0,4.0,0.38580000000000014
bethebi01,10,7.0,10,8,0,0,0,7,0,3,0,0,0,0,0.0,0.0,2.0,0.8210999999999999
bethkji01,25,0.0,25,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
betteje01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bettela01,168,100.0,168,108,0,1,0,0,43,0,5,0,60,64,0.0,56.0,0.0,1.1183
bettich01,90,60.0,82,89,89,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
bettsha01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bettshu01,311,125.0,311,307,307,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,0.0
bettsmo01,355,348.0,355,352,0,0,0,14,0,0,0,161,180,338,1.0,2.0,3.0,1.1089
betzebr01,450,383.0,450,421,0,0,0,202,176,3,14,20,23,57,0.0,18.0,15.0,1.3498
bevacku01,970,461.0,970,635,0,0,129,132,328,9,47,0,25,72,47.0,379.0,35.0,1.5386
bevanha01,15,5.0,15,8,0,0,0,0,8,0,0,0,0,0,0.0,5.0,2.0,0.0
bevenbi01,96,84.0,96,96,96,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
beverja01,7,3.0,0,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bevilbe01,3,,3,3,2,0,1,0,0,0,0,0,0,0,,,,0.8786999999999998
bevilbr01,60,1.0,4,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bevillo01,4,1.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bevilmo01,145,,145,145,0,108,31,0,0,0,0,0,0,0,,,,0.6566999999999998
biagijo01,60,0.0,5,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
biancbu01,311,181.0,311,300,0,0,0,60,0,243,0,0,0,0,6.0,5.0,32.0,0.5950000000000002
biancje01,165,84.0,165,125,0,0,0,27,59,45,3,0,0,3,0.0,45.0,7.0,1.4521
biancto01,18,7.0,18,12,0,0,5,0,7,0,0,0,0,0,2.0,7.0,1.0,0.9805999999999999
biasaha01,21,4.0,21,8,0,0,8,0,0,0,0,0,0,0,0.0,13.0,2.0,0.0
bibbyji01,341,239.0,159,340,340,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
bicheda01,1704,1563.0,1704,1553,0,0,0,0,1,0,648,56,908,1552,89.0,94.0,11.0,1.0687
bickfve01,182,149.0,182,182,182,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bickhda01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,,,0.0
bicknch01,30,1.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
biddlro01,198,41.0,122,198,198,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bielaos01,174,,174,174,0,0,1,0,0,0,6,1,169,174,,,,0.15079999999999982
bielemi01,348,178.0,311,347,347,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
biemiha01,28,3.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bierblo01,1385,,1385,1385,4,5,0,1366,14,3,0,0,0,0,,,,0.06289999999999996
bierbni01,39,25.0,8,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
bierdra01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
biermch01,1,,1,1,0,0,1,0,0,0,0,0,0,0,,,,0.0
biesest01,60,11.0,60,23,0,2,0,0,0,0,10,13,1,22,0.0,38.0,5.0,1.274
bigbeca01,1148,1022.0,1148,1067,0,0,0,39,1,2,891,107,29,1025,0.0,54.0,46.0,0.5440999999999998
bigbely01,43,15.0,43,30,17,0,0,0,0,0,12,0,1,13,0.0,12.0,0.0,1.0616
bigbila01,392,328.0,392,355,0,0,0,0,0,0,269,68,34,355,2.0,44.0,9.0,0.8498999999999999
bigelel01,100,49.0,100,59,0,0,0,0,0,0,2,1,56,59,0.0,39.0,0.0,0.16959999999999997
biggicr01,2850,2723.0,2850,2760,0,428,0,1989,0,0,109,255,2,363,20.0,88.0,5.0,0.9055
biggsch01,6,4.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bignege01,4,,4,4,0,4,0,0,0,0,0,0,0,0,,,,0.0
biittla01,1217,716.0,1217,836,1,0,381,0,0,0,271,14,220,491,12.0,426.0,9.0,1.4789
bilarda01,382,277.0,382,371,0,371,0,0,0,0,0,0,0,0,0.0,22.0,2.0,0.0
bilbrji01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bildiem01,42,17.0,42,41,41,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
bilkost01,600,452.0,600,480,0,0,478,0,0,0,0,0,3,3,0.0,135.0,0.0,0.020999999999999908
billibr01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
billibr02,5,0.0,1,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
billich01,226,197.0,215,226,226,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
billidi01,400,310.0,400,342,0,248,4,0,12,0,78,1,15,92,3.0,68.0,6.0,0.9397000000000002
billiha01,52,18.0,52,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
billija01,476,305.0,396,476,476,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
billijo01,247,113.0,247,161,0,159,1,0,0,0,0,1,0,1,0.0,66.0,15.0,0.04179999999999984
billijo02,39,25.0,39,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
binksge01,351,257.0,351,284,0,0,37,0,0,0,70,88,102,253,0.0,46.0,3.0,1.7047
birasst01,2,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
birchju01,225,,225,225,0,0,0,1,2,0,221,0,1,222,,,,0.05989999999999984
birddo01,432,100.0,85,432,432,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
birdfr01,17,,17,17,0,17,0,0,0,0,0,0,0,0,,,,0.0
birdge01,25,,25,25,0,0,0,0,0,0,1,25,0,25,,,,0.12749999999999995
birdgr01,46,42.0,46,46,0,0,46,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0
birdre01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
birdsda01,48,,48,48,0,19,0,0,0,0,5,0,33,37,,,,1.1368
birkbmi01,54,51.0,5,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
birkiku01,60,2.0,4,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
birkora01,134,63.0,134,132,132,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0
birmijo01,772,261.0,772,746,0,0,11,0,19,4,39,645,28,711,0.0,25.0,1.0,0.4514999999999998
birreba01,56,3.0,56,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
birtsti01,138,30.0,107,138,138,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
biscafr01,74,4.0,74,74,74,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bischjo01,107,70.0,107,90,0,90,0,0,0,0,0,0,0,0,0.0,11.0,1.0,0.0
bisenjo01,7,0.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bishobi01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,,,0.0
bishobi02,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bishoch01,72,37.0,72,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0
bishofr01,4,,4,4,0,0,0,0,3,1,0,0,0,0,,,,0.7189999999999999
bishoji01,22,1.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bisholl01,3,1.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bishoma01,1340,1214.0,1340,1256,0,0,26,1231,0,2,0,0,0,0,0.0,80.0,8.0,0.0743999999999998
bishomi01,3,3.0,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bislari01,32,27.0,32,29,0,0,0,0,1,28,0,0,0,0,0.0,2.0,1.0,0.11459999999999981
bissode01,604,596.0,604,598,0,0,598,0,0,0,0,0,0,0,0.0,6.0,0.0,0.0
bithohi01,105,53.0,105,105,105,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bitkejo01,15,0.0,1,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bittije01,33,12.0,3,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bittmre01,4,,4,4,0,0,0,4,0,0,0,0,0,0,,,,0.0
bivinji01,47,14.0,47,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bixlebr01,183,78.0,183,131,0,0,2,10,18,57,30,5,15,47,1.0,40.0,35.0,1.7839
bjorkge01,29,25.0,29,29,0,29,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
blachty01,4,2.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackbi01,6,0.0,6,1,0,0,0,1,0,0,0,0,0,0,0.0,5.0,0.0,0.0
blackbo01,38,,38,38,16,0,0,6,0,1,5,7,7,19,,,,1.8763
blackbu01,10,5.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackbu02,400,296.0,90,398,398,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0
blackch01,8,2.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackch02,605,521.0,605,563,0,0,0,0,0,0,93,382,131,563,0.0,56.0,2.0,1.1
blackda01,43,15.0,43,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackdo01,154,113.0,154,154,154,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackea01,71,42.0,71,61,0,61,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0
blacket01,15,5.0,15,8,0,0,0,0,0,0,4,1,3,8,0.0,7.0,0.0,1.2713
blackew01,237,169.0,237,236,236,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
blackfr01,35,27.0,35,33,0,33,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0
blackge01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,,,0.0
blackge02,30,18.0,30,20,0,0,0,0,0,0,20,0,0,20,0.0,9.0,0.0,0.0
blackji01,18,0.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackjo01,55,52.0,55,54,0,0,53,0,1,0,0,0,0,0,0.0,0.0,1.0,0.06199999999999983
blackjo02,175,16.0,175,172,172,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0
blackle01,550,446.0,550,539,1,0,2,145,180,212,0,0,0,0,0.0,10.0,1.0,1.4865
blackni01,145,137.0,6,145,145,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackro01,64,2.0,64,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackti01,426,317.0,426,413,0,413,0,0,0,0,0,0,0,0,2.0,16.0,3.0,0.0
blacktr01,82,26.0,12,82,82,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blackvi01,59,0.0,57,59,59,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
bladera01,767,604.0,767,648,0,0,0,8,14,4,505,1,126,627,0.0,89.0,17.0,0.7160000000000002
bladtri01,62,37.0,62,58,0,0,0,0,0,0,2,56,1,58,0.0,4.0,9.0,0.16959999999999997
blaehge01,338,251.0,338,338,338,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blaemra01,2,1.0,2,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blairaa01,15,15.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blairbi01,4,,4,4,4,0,0,0,0,0,0,0,1,1,,,,0.6000000000000001
blairbu01,137,124.0,137,126,0,0,0,0,126,0,0,0,0,0,0.0,8.0,0.0,0.0
blairca01,11,9.0,11,11,0,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blairde01,62,54.0,62,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blairfo01,247,186.0,247,212,0,0,30,161,22,0,0,0,0,0,0.0,30.0,12.0,0.7709999999999999
blairpa01,1947,1461.0,1947,1888,0,0,0,5,5,4,31,1802,62,1880,5.0,117.0,75.0,0.1875
blairwa01,442,270.0,442,441,0,424,4,0,0,0,2,0,7,9,0.0,7.0,0.0,0.10000000000000009
blairwi01,418,139.0,268,418,418,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blaisdi01,4,,4,4,3,0,0,0,0,0,0,0,1,1,,,,0.7189999999999999
blakeca01,1265,1188.0,1265,1221,0,0,116,1,923,1,4,0,238,242,16.0,46.0,4.0,0.8677999999999999
blakeed01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blakeha01,527,,527,527,0,1,3,4,0,2,12,132,373,515,,,,0.8578999999999999
blakeli01,34,28.0,34,28,0,0,0,0,0,0,7,22,0,28,0.0,1.0,5.0,0.6996000000000002
blakesh01,310,195.0,310,304,304,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,0.0
blakibo01,154,,154,154,0,0,12,2,41,1,2,66,37,104,,,,1.6481
blaloha01,936,887.0,936,803,0,0,101,4,699,0,0,0,2,2,113.0,39.0,3.0,0.4213
blancal01,17,0.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blancan01,456,257.0,456,373,0,0,20,163,82,131,1,0,1,2,3.0,94.0,13.0,1.542
blancda01,72,3.0,72,42,0,0,0,5,26,13,0,0,0,0,0.0,7.0,36.0,1.1493
blancgi01,28,9.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blancgr01,902,610.0,902,784,0,0,0,0,0,0,344,384,122,784,2.0,158.0,36.0,1.3242
blanche01,971,801.0,971,925,0,914,10,0,2,0,1,0,0,1,0.0,65.0,7.0,0.04720000000000013
blancjo01,516,276.0,516,325,0,155,6,0,0,0,53,0,115,168,0.0,204.0,0.0,1.3796
blancos01,52,24.0,52,38,0,0,38,0,0,0,1,0,0,1,1.0,19.0,4.0,0.08550000000000013
blancto01,56,6.0,56,18,0,0,3,0,5,0,9,0,2,11,1.0,29.0,12.0,1.5125
blandfr01,146,81.0,146,144,144,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0
blandna01,22,0.0,19,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blankcl01,95,,95,95,0,39,24,0,0,0,1,1,2,4,,,,1.0978
blankco01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,,,0.0
blankfr01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,,,0.0
blankho01,13,2.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blankke01,8,5.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blankky01,278,218.0,278,245,0,0,93,0,0,0,125,0,60,172,8.0,37.0,3.0,1.4104
blankla01,629,446.0,629,572,0,0,0,124,71,407,0,0,0,0,11.0,105.0,16.0,0.9817
blankla02,461,304.0,461,409,0,0,14,190,42,2,71,66,71,198,34.0,47.0,51.0,1.8036
blankma01,18,4.0,17,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blankte01,241,156.0,241,240,240,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
blantcy01,202,167.0,202,202,202,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blantjo01,376,252.0,214,376,376,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blashja01,38,16.0,38,21,0,0,0,0,0,0,4,0,18,21,0.0,17.0,0.0,0.5529999999999999
blasido01,1444,1286.0,1444,1363,0,0,0,1310,4,52,0,0,0,0,0.0,99.0,21.0,0.1362000000000001
blasiwa01,227,128.0,227,222,222,0,0,0,0,0,0,0,0,0,0.0,4.0,1.0,0.0
blassst01,295,231.0,295,282,282,0,0,0,0,0,1,0,0,1,0.0,0.0,13.0,0.0118999999999998
blatest01,5,0.0,3,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blatnjo01,138,111.0,138,115,0,0,0,0,0,0,108,0,7,115,0.0,26.0,0.0,0.19960000000000022
blattbu01,272,176.0,272,210,0,0,1,173,23,14,0,0,0,0,0.0,44.0,18.0,0.5819999999999999
blausje01,1407,1200.0,1407,1324,0,0,0,140,124,1100,1,3,0,4,1.0,139.0,11.0,0.6313
blauvhe01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,,,0.0
blaylbo01,17,7.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blaylga01,46,13.0,46,41,41,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,0.0
blaylma01,287,175.0,287,221,0,0,212,0,0,0,4,0,5,9,0.0,68.0,6.0,0.13629999999999987
blazemi01,105,0.0,98,104,104,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
blaziro01,63,0.0,60,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blefacu01,974,797.0,974,848,0,69,253,3,8,0,323,0,232,543,0.0,163.0,2.0,1.6622
bleieri01,23,0.0,4,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blemkra01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blessik01,4,0.0,4,1,0,0,0,0,0,0,0,1,1,1,0.0,3.0,0.0,1.0157
blethcl01,7,0.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blevije01,425,0.0,154,425,425,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
blewebo01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,,,0.0
blighne01,66,,66,66,0,65,0,0,0,0,0,0,1,1,,,,0.05080000000000018
blissel01,2,,2,2,1,0,0,0,0,0,0,0,1,1,,,,1.0157
blissfr01,2,,2,2,0,1,0,0,1,0,0,0,0,0,,,,1.0157
